datetime,datetime_nano,SHFE.cu2606.open,SHFE.cu2606.high,SHFE.cu2606.low,SHFE.cu2606.close,SHFE.cu2606.volume,SHFE.cu2606.open_oi,SHFE.cu2606.close_oi
2026-01-20 13:59:00.000000000,1768888740000000000,101640,101690,101640,101640,21,36027,36031
2026-01-20 14:00:00.000000000,1768888800000000000,101640,101640,101550,101560,42,36031,36026
2026-01-20 14:01:00.000000000,1768888860000000000,101560,101610,101540,101600,46,36026,36003
2026-01-20 14:02:00.000000000,1768888920000000000,101600,101620,101600,101610,7,36003,36004
2026-01-20 14:03:00.000000000,1768888980000000000,101610,101610,101610,101610,2,36004,36006
2026-01-20 14:04:00.000000000,1768889040000000000,101610,101610,101570,101570,6,36006,36011
2026-01-20 14:05:00.000000000,1768889100000000000,101570,101620,101570,101600,5,36011,36012
2026-01-20 14:06:00.000000000,1768889160000000000,101600,101680,101600,101670,59,36012,35997
2026-01-20 14:07:00.000000000,1768889220000000000,101670,101670,101620,101630,51,35997,35997
2026-01-20 14:08:00.000000000,1768889280000000000,101630,101680,101620,101620,17,35997,36005
2026-01-20 14:09:00.000000000,1768889340000000000,101620,101620,101600,101610,5,36005,36005
2026-01-20 14:10:00.000000000,1768889400000000000,101610,101610,101530,101570,7,36005,36004
2026-01-20 14:11:00.000000000,1768889460000000000,101570,101590,101520,101530,7,36004,36004
2026-01-20 14:12:00.000000000,1768889520000000000,101530,101620,101530,101600,16,36004,36008
2026-01-20 14:13:00.000000000,1768889580000000000,101600,101600,101590,101600,19,36008,36017
2026-01-20 14:14:00.000000000,1768889640000000000,101600,101600,101570,101600,13,36017,36022
2026-01-20 14:15:00.000000000,1768889700000000000,101600,101620,101540,101540,10,36022,36018
2026-01-20 14:16:00.000000000,1768889760000000000,101540,101560,101490,101510,18,36018,36018
2026-01-20 14:17:00.000000000,1768889820000000000,101510,101510,101450,101450,9,36018,36017
2026-01-20 14:18:00.000000000,1768889880000000000,101450,101450,101360,101360,29,36017,36011
2026-01-20 14:19:00.000000000,1768889940000000000,101360,101430,101360,101420,13,36011,36013
2026-01-20 14:20:00.000000000,1768890000000000000,101420,101470,101420,101470,12,36013,36011
2026-01-20 14:21:00.000000000,1768890060000000000,101470,101470,101410,101460,16,36011,36009
2026-01-20 14:22:00.000000000,1768890120000000000,101460,101460,101390,101420,14,36009,36008
2026-01-20 14:23:00.000000000,1768890180000000000,101420,101440,101380,101430,18,36008,36007
2026-01-20 14:24:00.000000000,1768890240000000000,101430,101470,101390,101390,9,36007,36007
2026-01-20 14:25:00.000000000,1768890300000000000,101390,101430,101360,101430,9,36007,36004
2026-01-20 14:26:00.000000000,1768890360000000000,101430,101430,101330,101330,26,36004,36004
2026-01-20 14:27:00.000000000,1768890420000000000,101330,101410,101300,101410,25,36004,35994
2026-01-20 14:28:00.000000000,1768890480000000000,101410,101420,101350,101380,4,35994,35994
2026-01-20 14:29:00.000000000,1768890540000000000,101380,101430,101380,101420,16,35994,36003
2026-01-20 14:30:00.000000000,1768890600000000000,101420,101420,101330,101350,16,36003,36005
2026-01-20 14:31:00.000000000,1768890660000000000,101350,101350,101210,101240,84,36005,36003
2026-01-20 14:32:00.000000000,1768890720000000000,101240,101310,101160,101170,45,36003,35994
2026-01-20 14:33:00.000000000,1768890780000000000,101170,101290,101170,101280,46,35994,35993
2026-01-20 14:34:00.000000000,1768890840000000000,101280,101310,101230,101240,92,35993,36011
2026-01-20 14:35:00.000000000,1768890900000000000,101240,101300,101240,101280,22,36011,36013
2026-01-20 14:36:00.000000000,1768890960000000000,101280,101300,101220,101280,32,36013,36014
2026-01-20 14:37:00.000000000,1768891020000000000,101280,101280,101230,101260,11,36014,36011
2026-01-20 14:38:00.000000000,1768891080000000000,101260,101300,101250,101250,24,36011,36002
2026-01-20 14:39:00.000000000,1768891140000000000,101250,101320,101250,101320,23,36002,35998
2026-01-20 14:40:00.000000000,1768891200000000000,101320,101380,101260,101380,26,35998,35993
2026-01-20 14:41:00.000000000,1768891260000000000,101380,101380,101340,101340,18,35993,35991
2026-01-20 14:42:00.000000000,1768891320000000000,101340,101450,101340,101430,20,35991,35985
2026-01-20 14:43:00.000000000,1768891380000000000,101430,101430,101400,101410,3,35985,35983
2026-01-20 14:44:00.000000000,1768891440000000000,101410,101440,101400,101410,5,35983,35982
2026-01-20 14:45:00.000000000,1768891500000000000,101410,101410,101380,101380,16,35982,35983
2026-01-20 14:46:00.000000000,1768891560000000000,101380,101420,101350,101380,9,35983,35981
2026-01-20 14:47:00.000000000,1768891620000000000,101380,101440,101380,101430,4,35981,35981
2026-01-20 14:48:00.000000000,1768891680000000000,101430,101460,101410,101460,12,35981,35978
2026-01-20 14:49:00.000000000,1768891740000000000,101460,101490,101450,101480,10,35978,35980
2026-01-20 14:50:00.000000000,1768891800000000000,101480,101510,101480,101490,6,35980,35979
2026-01-20 14:51:00.000000000,1768891860000000000,101490,101510,101480,101480,5,35979,35977
2026-01-20 14:52:00.000000000,1768891920000000000,101480,101500,101480,101490,16,35977,35972
2026-01-20 14:53:00.000000000,1768891980000000000,101490,101520,101490,101500,80,35972,35953
2026-01-20 14:54:00.000000000,1768892040000000000,101500,101500,101490,101500,9,35953,35951
2026-01-20 14:55:00.000000000,1768892100000000000,101500,101510,101500,101500,5,35951,35948
2026-01-20 14:56:00.000000000,1768892160000000000,101500,101550,101490,101520,22,35948,35946
2026-01-20 14:57:00.000000000,1768892220000000000,101520,101520,101500,101500,22,35946,35950
2026-01-20 14:58:00.000000000,1768892280000000000,101500,101510,101460,101460,18,35950,35947
2026-01-20 14:59:00.000000000,1768892340000000000,101460,101500,101450,101500,50,35947,35938
2026-01-20 21:00:00.000000000,1768914000000000000,101600,101600,101080,101100,166,35938,35938
2026-01-20 21:01:00.000000000,1768914060000000000,101100,101170,101060,101170,69,35938,35976
2026-01-20 21:02:00.000000000,1768914120000000000,101170,101170,100950,101020,121,35976,35942
2026-01-20 21:03:00.000000000,1768914180000000000,101020,101050,100750,100820,295,35942,35959
2026-01-20 21:04:00.000000000,1768914240000000000,100820,100900,100750,100850,225,35959,35945
2026-01-20 21:05:00.000000000,1768914300000000000,100850,101050,100830,101020,54,35945,35937
2026-01-20 21:06:00.000000000,1768914360000000000,101020,101060,100970,101040,40,35937,35928
2026-01-20 21:07:00.000000000,1768914420000000000,101040,101110,100990,101060,76,35928,35912
2026-01-20 21:08:00.000000000,1768914480000000000,101060,101120,101040,101080,67,35912,35905
2026-01-20 21:09:00.000000000,1768914540000000000,101080,101100,101050,101100,29,35905,35899
2026-01-20 21:10:00.000000000,1768914600000000000,101100,101100,101020,101070,167,35899,35874
2026-01-20 21:11:00.000000000,1768914660000000000,101070,101110,101040,101080,70,35874,35882
2026-01-20 21:12:00.000000000,1768914720000000000,101080,101120,101030,101040,59,35882,35867
2026-01-20 21:13:00.000000000,1768914780000000000,101040,101070,101020,101020,34,35867,35871
2026-01-20 21:14:00.000000000,1768914840000000000,101020,101060,101000,101040,70,35871,35894
2026-01-20 21:15:00.000000000,1768914900000000000,101040,101060,100950,101020,84,35894,35905
2026-01-20 21:16:00.000000000,1768914960000000000,101020,101110,101020,101090,19,35905,35905
2026-01-20 21:17:00.000000000,1768915020000000000,101090,101100,101040,101060,16,35905,35905
2026-01-20 21:18:00.000000000,1768915080000000000,101060,101060,100950,100990,42,35905,35904
2026-01-20 21:19:00.000000000,1768915140000000000,100990,101000,100920,100990,26,35904,35894
2026-01-20 21:20:00.000000000,1768915200000000000,100990,101060,100960,100990,37,35894,35880
2026-01-20 21:21:00.000000000,1768915260000000000,100990,100990,100900,100960,38,35880,35906
2026-01-20 21:22:00.000000000,1768915320000000000,100960,100970,100900,100950,37,35906,35922
2026-01-20 21:23:00.000000000,1768915380000000000,100950,101060,100950,101060,60,35922,35934
2026-01-20 21:24:00.000000000,1768915440000000000,101060,101060,101000,101000,12,35934,35936
2026-01-20 21:25:00.000000000,1768915500000000000,101000,101020,100990,101000,6,35936,35938
2026-01-20 21:26:00.000000000,1768915560000000000,101000,101040,100950,100960,16,35938,35938
2026-01-20 21:27:00.000000000,1768915620000000000,100960,101010,100960,100980,11,35938,35940
2026-01-20 21:28:00.000000000,1768915680000000000,100980,101010,100960,100990,90,35940,36024
2026-01-20 21:29:00.000000000,1768915740000000000,100990,100990,100920,100970,110,36024,35970
2026-01-20 21:30:00.000000000,1768915800000000000,100970,101010,100970,101010,7,35970,35970
2026-01-20 21:31:00.000000000,1768915860000000000,101010,101160,101010,101120,48,35970,35950
2026-01-20 21:32:00.000000000,1768915920000000000,101120,101120,101010,101010,14,35950,35951
2026-01-20 21:33:00.000000000,1768915980000000000,101010,101010,100910,100940,37,35951,35954
2026-01-20 21:34:00.000000000,1768916040000000000,100940,101130,100930,100980,70,35954,35948
2026-01-20 21:35:00.000000000,1768916100000000000,100980,101040,100980,101020,19,35948,35952
2026-01-20 21:36:00.000000000,1768916160000000000,101020,101050,101020,101050,16,35952,35944
2026-01-20 21:37:00.000000000,1768916220000000000,101050,101050,101030,101030,2,35944,35942
2026-01-20 21:38:00.000000000,1768916280000000000,101030,101060,101000,101000,14,35942,35940
2026-01-20 21:39:00.000000000,1768916340000000000,101000,101000,100950,100970,21,35940,35943
2026-01-20 21:40:00.000000000,1768916400000000000,100970,101020,100970,100990,7,35943,35940
2026-01-20 21:41:00.000000000,1768916460000000000,100990,101020,100970,100970,11,35940,35938
2026-01-20 21:42:00.000000000,1768916520000000000,100970,101040,100970,101040,5,35938,35940
2026-01-20 21:43:00.000000000,1768916580000000000,101040,101040,101030,101040,2,35940,35942
2026-01-20 21:44:00.000000000,1768916640000000000,101040,101100,101020,101080,42,35942,35924
2026-01-20 21:45:00.000000000,1768916700000000000,101080,101080,101030,101030,13,35924,35925
2026-01-20 21:46:00.000000000,1768916760000000000,101030,101030,100930,100930,25,35925,35935
2026-01-20 21:47:00.000000000,1768916820000000000,100930,101000,100910,100920,26,35935,35943
2026-01-20 21:48:00.000000000,1768916880000000000,100920,100950,100840,100900,83,35943,35976
2026-01-20 21:49:00.000000000,1768916940000000000,100900,100900,100860,100870,17,35976,35968
2026-01-20 21:50:00.000000000,1768917000000000000,100870,100880,100820,100820,14,35968,35974
2026-01-20 21:51:00.000000000,1768917060000000000,100820,100830,100770,100830,119,35974,35984
2026-01-20 21:52:00.000000000,1768917120000000000,100830,100850,100780,100790,32,35984,35996
2026-01-20 21:53:00.000000000,1768917180000000000,100790,100800,100780,100790,13,35996,35992
2026-01-20 21:54:00.000000000,1768917240000000000,100790,100840,100790,100830,20,35992,35992
2026-01-20 21:55:00.000000000,1768917300000000000,100830,100840,100700,100700,80,35992,36036
2026-01-20 21:56:00.000000000,1768917360000000000,100700,100730,100690,100720,21,36036,36041
2026-01-20 21:57:00.000000000,1768917420000000000,100720,100740,100640,100640,35,36041,36051
2026-01-20 21:58:00.000000000,1768917480000000000,100640,100640,100570,100600,62,36051,36045
2026-01-20 21:59:00.000000000,1768917540000000000,100600,100630,100550,100580,36,36045,36044
2026-01-20 22:00:00.000000000,1768917600000000000,100580,100660,100560,100660,283,36044,35905
2026-01-20 22:01:00.000000000,1768917660000000000,100660,100750,100660,100740,29,35905,35904
2026-01-20 22:02:00.000000000,1768917720000000000,100740,100860,100730,100840,48,35904,35907
2026-01-20 22:03:00.000000000,1768917780000000000,100840,100930,100810,100820,61,35907,35906
2026-01-20 22:04:00.000000000,1768917840000000000,100820,100850,100690,100690,34,35906,35910
2026-01-20 22:05:00.000000000,1768917900000000000,100690,100780,100690,100700,15,35910,35909
2026-01-20 22:06:00.000000000,1768917960000000000,100700,100750,100680,100680,26,35909,35901
2026-01-20 22:07:00.000000000,1768918020000000000,100680,100680,100570,100600,28,35901,35901
2026-01-20 22:08:00.000000000,1768918080000000000,100600,100640,100580,100600,76,35901,35907
2026-01-20 22:09:00.000000000,1768918140000000000,100600,100610,100520,100570,61,35907,35891
2026-01-20 22:10:00.000000000,1768918200000000000,100570,100580,100520,100520,18,35891,35893
2026-01-20 22:11:00.000000000,1768918260000000000,100520,100540,100490,100530,43,35893,35887
2026-01-20 22:12:00.000000000,1768918320000000000,100530,100600,100530,100580,15,35887,35889
2026-01-20 22:13:00.000000000,1768918380000000000,100580,100590,100430,100440,98,35889,35875
2026-01-20 22:14:00.000000000,1768918440000000000,100440,100470,100410,100440,47,35875,35857
2026-01-20 22:15:00.000000000,1768918500000000000,100440,100460,100390,100400,164,35857,35908
2026-01-20 22:16:00.000000000,1768918560000000000,100400,100400,100340,100360,43,35908,35905
2026-01-20 22:17:00.000000000,1768918620000000000,100360,100360,100300,100300,41,35905,35905
2026-01-20 22:18:00.000000000,1768918680000000000,100300,100480,100300,100460,70,35905,35894
2026-01-20 22:19:00.000000000,1768918740000000000,100460,100530,100440,100520,27,35894,35900
2026-01-20 22:20:00.000000000,1768918800000000000,100520,100540,100500,100540,32,35900,35904
2026-01-20 22:21:00.000000000,1768918860000000000,100540,100560,100520,100560,18,35904,35905
2026-01-20 22:22:00.000000000,1768918920000000000,100560,100630,100530,100550,31,35905,35917
2026-01-20 22:23:00.000000000,1768918980000000000,100550,100550,100470,100540,23,35917,35918
2026-01-20 22:24:00.000000000,1768919040000000000,100540,100540,100370,100390,37,35918,35925
2026-01-20 22:25:00.000000000,1768919100000000000,100390,100410,100340,100370,42,35925,35943
2026-01-20 22:26:00.000000000,1768919160000000000,100370,100370,100300,100330,32,35943,35945
2026-01-20 22:27:00.000000000,1768919220000000000,100330,100390,100300,100370,43,35945,35947
2026-01-20 22:28:00.000000000,1768919280000000000,100370,100440,100360,100420,25,35947,35955
2026-01-20 22:29:00.000000000,1768919340000000000,100420,100490,100400,100490,14,35955,35958
2026-01-20 22:30:00.000000000,1768919400000000000,100490,100520,100310,100370,38,35958,35964
2026-01-20 22:31:00.000000000,1768919460000000000,100370,100440,100370,100420,25,35964,35968
2026-01-20 22:32:00.000000000,1768919520000000000,100420,100480,100420,100460,14,35968,35967
2026-01-20 22:33:00.000000000,1768919580000000000,100460,100500,100430,100430,13,35967,35972
2026-01-20 22:34:00.000000000,1768919640000000000,100430,100430,100200,100200,46,35972,35976
2026-01-20 22:35:00.000000000,1768919700000000000,100200,100240,100160,100170,79,35976,35999
2026-01-20 22:36:00.000000000,1768919760000000000,100170,100270,100170,100250,27,35999,36002
2026-01-20 22:37:00.000000000,1768919820000000000,100250,100420,100250,100420,30,36002,36004
2026-01-20 22:38:00.000000000,1768919880000000000,100420,100480,100400,100460,20,36004,36006
2026-01-20 22:39:00.000000000,1768919940000000000,100460,100490,100450,100450,6,36006,36003
2026-01-20 22:40:00.000000000,1768920000000000000,100450,100450,100400,100400,14,36003,36000
2026-01-20 22:41:00.000000000,1768920060000000000,100400,100400,100280,100280,12,36000,35998
2026-01-20 22:42:00.000000000,1768920120000000000,100280,100370,100240,100260,22,35998,36008
2026-01-20 22:43:00.000000000,1768920180000000000,100260,100370,100260,100370,15,36008,36012
2026-01-20 22:44:00.000000000,1768920240000000000,100370,100410,100340,100370,12,36012,36012
2026-01-20 22:45:00.000000000,1768920300000000000,100370,100370,100290,100290,9,36012,36012
2026-01-20 22:46:00.000000000,1768920360000000000,100290,100320,100280,100290,16,36012,36018
2026-01-20 22:47:00.000000000,1768920420000000000,100290,100290,100150,100180,27,36018,36023
2026-01-20 22:48:00.000000000,1768920480000000000,100180,100240,100160,100240,64,36023,36061
2026-01-20 22:49:00.000000000,1768920540000000000,100240,100240,100190,100220,29,36061,36056
2026-01-20 22:50:00.000000000,1768920600000000000,100220,100250,100160,100250,15,36056,36063
2026-01-20 22:51:00.000000000,1768920660000000000,100250,100260,100230,100240,19,36063,36063
2026-01-20 22:52:00.000000000,1768920720000000000,100240,100270,100240,100270,8,36063,36068
2026-01-20 22:53:00.000000000,1768920780000000000,100270,100300,100120,100140,37,36068,36078
2026-01-20 22:54:00.000000000,1768920840000000000,100140,100210,100120,100210,17,36078,36084
2026-01-20 22:55:00.000000000,1768920900000000000,100210,100250,100170,100230,32,36084,36080
2026-01-20 22:56:00.000000000,1768920960000000000,100230,100270,100200,100260,19,36080,36075
2026-01-20 22:57:00.000000000,1768921020000000000,100260,100260,100200,100250,35,36075,36096
2026-01-20 22:58:00.000000000,1768921080000000000,100250,100330,100190,100270,74,36096,36102
2026-01-20 22:59:00.000000000,1768921140000000000,100270,100400,100260,100360,45,36102,36110
2026-01-20 23:00:00.000000000,1768921200000000000,100360,100380,100300,100310,23,36110,36120
2026-01-20 23:01:00.000000000,1768921260000000000,100310,100410,100310,100400,16,36120,36114
2026-01-20 23:02:00.000000000,1768921320000000000,100400,100400,100290,100290,20,36114,36122
2026-01-20 23:03:00.000000000,1768921380000000000,100290,100310,100270,100280,14,36122,36124
2026-01-20 23:04:00.000000000,1768921440000000000,100280,100300,100280,100300,8,36124,36124
2026-01-20 23:05:00.000000000,1768921500000000000,100300,100330,100160,100210,34,36124,36140
2026-01-20 23:06:00.000000000,1768921560000000000,100210,100290,100200,100290,14,36140,36141
2026-01-20 23:07:00.000000000,1768921620000000000,100290,100300,100260,100260,9,36141,36140
2026-01-20 23:08:00.000000000,1768921680000000000,100260,100290,100260,100260,2,36140,36141
2026-01-20 23:09:00.000000000,1768921740000000000,100260,100310,100240,100280,11,36141,36135
2026-01-20 23:10:00.000000000,1768921800000000000,100280,100300,100280,100280,3,36135,36134
2026-01-20 23:11:00.000000000,1768921860000000000,100280,100330,100280,100330,3,36134,36133
2026-01-20 23:12:00.000000000,1768921920000000000,100330,100330,100260,100280,8,36133,36130
2026-01-20 23:13:00.000000000,1768921980000000000,100280,100290,100230,100290,4,36130,36128
2026-01-20 23:14:00.000000000,1768922040000000000,100290,100290,100280,100280,3,36128,36126
2026-01-20 23:15:00.000000000,1768922100000000000,100280,100280,100200,100210,20,36126,36124
2026-01-20 23:16:00.000000000,1768922160000000000,100210,100210,100090,100090,50,36124,36148
2026-01-20 23:17:00.000000000,1768922220000000000,100090,100140,100090,100090,21,36148,36149
2026-01-20 23:18:00.000000000,1768922280000000000,100090,100090,100010,100020,47,36149,36156
2026-01-20 23:19:00.000000000,1768922340000000000,100020,100040,100000,100000,50,36156,36144
2026-01-20 23:20:00.000000000,1768922400000000000,100000,100040,100000,100040,27,36144,36142
2026-01-20 23:21:00.000000000,1768922460000000000,100040,100040,100010,100010,79,36142,36124
2026-01-20 23:22:00.000000000,1768922520000000000,100010,100020,99940,99980,96,36124,36131
2026-01-20 23:23:00.000000000,1768922580000000000,99980,99990,99920,99940,33,36131,36124
2026-01-20 23:24:00.000000000,1768922640000000000,99940,99950,99670,99690,181,36124,36161
2026-01-20 23:25:00.000000000,1768922700000000000,99690,99690,99490,99550,241,36161,36164
2026-01-20 23:26:00.000000000,1768922760000000000,99550,99630,99520,99550,66,36164,36159
2026-01-20 23:27:00.000000000,1768922820000000000,99550,99670,99530,99650,32,36159,36166
2026-01-20 23:28:00.000000000,1768922880000000000,99650,99780,99600,99720,85,36166,36189
2026-01-20 23:29:00.000000000,1768922940000000000,99720,99720,99580,99590,29,36189,36195
2026-01-20 23:30:00.000000000,1768923000000000000,99590,99810,99590,99810,27,36195,36190
2026-01-20 23:31:00.000000000,1768923060000000000,99810,99940,99800,99940,46,36190,36192
2026-01-20 23:32:00.000000000,1768923120000000000,99940,100030,99870,99900,31,36192,36193
2026-01-20 23:33:00.000000000,1768923180000000000,99900,99970,99900,99930,24,36193,36205
2026-01-20 23:34:00.000000000,1768923240000000000,99930,100030,99930,100000,13,36205,36205
2026-01-20 23:35:00.000000000,1768923300000000000,100000,100020,99900,99910,17,36205,36204
2026-01-20 23:36:00.000000000,1768923360000000000,99910,99960,99900,99960,24,36204,36214
2026-01-20 23:37:00.000000000,1768923420000000000,99960,100000,99940,99960,94,36214,36220
2026-01-20 23:38:00.000000000,1768923480000000000,99960,100040,99960,100040,14,36220,36225
2026-01-20 23:39:00.000000000,1768923540000000000,100040,100130,100010,100110,21,36225,36228
2026-01-20 23:40:00.000000000,1768923600000000000,100110,100150,100110,100150,10,36228,36227
2026-01-20 23:41:00.000000000,1768923660000000000,100150,100150,100090,100130,9,36227,36227
2026-01-20 23:42:00.000000000,1768923720000000000,100130,100210,100130,100170,39,36227,36225
2026-01-20 23:43:00.000000000,1768923780000000000,100170,100180,100090,100100,10,36225,36227
2026-01-20 23:44:00.000000000,1768923840000000000,100100,100100,100060,100100,21,36227,36231
2026-01-20 23:45:00.000000000,1768923900000000000,100100,100140,100100,100110,11,36231,36230
2026-01-20 23:46:00.000000000,1768923960000000000,100110,100150,100100,100150,6,36230,36227
2026-01-20 23:47:00.000000000,1768924020000000000,100150,100200,100140,100160,7,36227,36227
2026-01-20 23:48:00.000000000,1768924080000000000,100160,100200,100150,100170,9,36227,36227
2026-01-20 23:49:00.000000000,1768924140000000000,100170,100200,100170,100170,3,36227,36227
2026-01-20 23:50:00.000000000,1768924200000000000,100170,100170,100100,100100,3,36227,36228
2026-01-20 23:51:00.000000000,1768924260000000000,100100,100110,100030,100050,15,36228,36228
2026-01-20 23:52:00.000000000,1768924320000000000,100050,100050,99970,100000,20,36228,36236
2026-01-20 23:53:00.000000000,1768924380000000000,100000,100040,100000,100020,9,36236,36237
2026-01-20 23:54:00.000000000,1768924440000000000,100020,100060,100010,100060,13,36237,36230
2026-01-20 23:55:00.000000000,1768924500000000000,100060,100060,100030,100030,7,36230,36228
2026-01-20 23:56:00.000000000,1768924560000000000,100030,100040,100030,100030,2,36228,36228
2026-01-20 23:57:00.000000000,1768924620000000000,100030,100030,100010,100010,4,36228,36230
2026-01-20 23:58:00.000000000,1768924680000000000,100010,100020,100000,100000,11,36230,36234
2026-01-20 23:59:00.000000000,1768924740000000000,100000,100130,100000,100100,17,36234,36235
2026-01-21 00:00:00.000000000,1768924800000000000,100100,100180,100070,100180,15,36235,36234
2026-01-21 00:01:00.000000000,1768924860000000000,100180,100220,100170,100180,20,36234,36229
2026-01-21 00:02:00.000000000,1768924920000000000,100180,100180,100170,100170,2,36229,36229
2026-01-21 00:03:00.000000000,1768924980000000000,100170,100180,100150,100150,9,36229,36234
2026-01-21 00:04:00.000000000,1768925040000000000,100150,100150,100150,100150,1,36234,36233
2026-01-21 00:05:00.000000000,1768925100000000000,100150,100150,100090,100090,5,36233,36232
2026-01-21 00:06:00.000000000,1768925160000000000,100090,100220,100090,100220,13,36232,36236
2026-01-21 00:07:00.000000000,1768925220000000000,100220,100250,100180,100250,9,36236,36233
2026-01-21 00:08:00.000000000,1768925280000000000,100250,100250,100160,100160,16,36233,36239
2026-01-21 00:09:00.000000000,1768925340000000000,100160,100230,100160,100230,9,36239,36244
2026-01-21 00:10:00.000000000,1768925400000000000,100230,100270,100200,100270,3,36244,36243
2026-01-21 00:11:00.000000000,1768925460000000000,100270,100280,100240,100280,7,36243,36241
2026-01-21 00:12:00.000000000,1768925520000000000,100280,100300,100280,100300,12,36241,36234
2026-01-21 00:13:00.000000000,1768925580000000000,100300,100310,100280,100280,15,36234,36233
2026-01-21 00:14:00.000000000,1768925640000000000,100280,100330,100280,100300,7,36233,36234
2026-01-21 00:15:00.000000000,1768925700000000000,100300,100350,100300,100350,27,36234,36220
2026-01-21 00:16:00.000000000,1768925760000000000,100350,100350,100320,100320,2,36220,36219
2026-01-21 00:17:00.000000000,1768925820000000000,100320,100320,100300,100320,8,36219,36218
2026-01-21 00:18:00.000000000,1768925880000000000,100320,100340,100320,100340,2,36218,36218
2026-01-21 00:19:00.000000000,1768925940000000000,100340,100340,100300,100320,4,36218,36219
2026-01-21 00:20:00.000000000,1768926000000000000,100320,100320,100300,100320,5,36219,36221
2026-01-21 00:21:00.000000000,1768926060000000000,100320,100320,100300,100300,5,36221,36218
2026-01-21 00:22:00.000000000,1768926120000000000,100300,100300,100270,100270,23,36218,36218
2026-01-21 00:23:00.000000000,1768926180000000000,100270,100330,100270,100320,16,36218,36213
2026-01-21 00:24:00.000000000,1768926240000000000,100320,100350,100320,100340,13,36213,36214
2026-01-21 00:25:00.000000000,1768926300000000000,100340,100340,100310,100310,25,36214,36211
2026-01-21 00:26:00.000000000,1768926360000000000,100310,100320,100300,100300,8,36211,36208
2026-01-21 00:27:00.000000000,1768926420000000000,100300,100400,100300,100380,7,36208,36207
2026-01-21 00:28:00.000000000,1768926480000000000,100380,100440,100380,100440,3,36207,36206
2026-01-21 00:29:00.000000000,1768926540000000000,100440,100440,100390,100390,11,36206,36203
2026-01-21 00:30:00.000000000,1768926600000000000,100390,100420,100390,100420,4,36203,36207
2026-01-21 00:31:00.000000000,1768926660000000000,100420,100420,100420,100420,2,36207,36207
2026-01-21 00:32:00.000000000,1768926720000000000,100420,100420,100420,100420,1,36207,36207
2026-01-21 00:33:00.000000000,1768926780000000000,100420,100420,100380,100380,3,36207,36206
2026-01-21 00:34:00.000000000,1768926840000000000,100380,100380,100370,100370,2,36206,36207
2026-01-21 00:35:00.000000000,1768926900000000000,100370,100370,100370,100370,0,36207,36207
2026-01-21 00:36:00.000000000,1768926960000000000,100370,100370,100290,100310,12,36207,36206
2026-01-21 00:37:00.000000000,1768927020000000000,100310,100310,100290,100300,10,36206,36202
2026-01-21 00:38:00.000000000,1768927080000000000,100300,100300,100260,100260,16,36202,36194
2026-01-21 00:39:00.000000000,1768927140000000000,100260,100320,100260,100320,5,36194,36198
2026-01-21 00:40:00.000000000,1768927200000000000,100320,100320,100290,100290,7,36198,36199
2026-01-21 00:41:00.000000000,1768927260000000000,100290,100290,100230,100230,18,36199,36198
2026-01-21 00:42:00.000000000,1768927320000000000,100230,100230,100220,100220,3,36198,36200
2026-01-21 00:43:00.000000000,1768927380000000000,100220,100220,100200,100200,6,36200,36196
2026-01-21 00:44:00.000000000,1768927440000000000,100200,100200,100200,100200,0,36196,36196
2026-01-21 00:45:00.000000000,1768927500000000000,100200,100260,100200,100260,3,36196,36193
2026-01-21 00:46:00.000000000,1768927560000000000,100260,100260,100260,100260,0,36193,36193
2026-01-21 00:47:00.000000000,1768927620000000000,100260,100260,100190,100190,14,36193,36194
2026-01-21 00:48:00.000000000,1768927680000000000,100190,100190,100130,100130,20,36194,36193
2026-01-21 00:49:00.000000000,1768927740000000000,100130,100180,100130,100180,25,36193,36184
2026-01-21 00:50:00.000000000,1768927800000000000,100180,100220,100180,100220,9,36184,36181
2026-01-21 00:51:00.000000000,1768927860000000000,100220,100220,100210,100210,4,36181,36178
2026-01-21 00:52:00.000000000,1768927920000000000,100210,100210,100180,100180,10,36178,36177
2026-01-21 00:53:00.000000000,1768927980000000000,100180,100180,100180,100180,0,36177,36177
2026-01-21 00:54:00.000000000,1768928040000000000,100180,100180,100160,100160,1,36177,36177
2026-01-21 00:55:00.000000000,1768928100000000000,100160,100250,100160,100220,13,36177,36170
2026-01-21 00:56:00.000000000,1768928160000000000,100220,100220,100220,100220,0,36170,36170
2026-01-21 00:57:00.000000000,1768928220000000000,100220,100220,100220,100220,0,36170,36170
2026-01-21 00:58:00.000000000,1768928280000000000,100220,100220,100220,100220,0,36170,36170
2026-01-21 00:59:00.000000000,1768928340000000000,100220,100290,100220,100220,10,36170,36163
2026-01-21 09:00:00.000000000,1768957200000000000,100360,100440,100200,100230,401,36163,36178
2026-01-21 09:01:00.000000000,1768957260000000000,100230,100310,99980,100020,130,36178,36200
2026-01-21 09:02:00.000000000,1768957320000000000,100020,100180,99940,100110,47,36200,36206
2026-01-21 09:03:00.000000000,1768957380000000000,100110,100120,100020,100100,43,36206,36226
2026-01-21 09:04:00.000000000,1768957440000000000,100100,100230,100080,100190,85,36226,36231
2026-01-21 09:05:00.000000000,1768957500000000000,100190,100190,100090,100130,29,36231,36232
2026-01-21 09:06:00.000000000,1768957560000000000,100130,100220,100100,100170,28,36232,36236
